Year Payment Due Date,Month Description Payment Due Date,Supplier,Order Number,Branch Plant,Order Co,Supplier Number,Or Ty,Line Number,Supplier SO ,2nd Item Number,Concatenation Description ,Order Quantity,Quantity Open,Prev Qty Vouchered,Unit Cost,Extended Cost,Amount Open,Amount Received,Last Stat,Next Stat,Order Date,Promised Delivery Date,Receipt Date,Pymt Terms,Payment Terms,Payment Due Date
2022,January,VELO (OVERSEAS TECHNOLOGY LIMITED),97102,         522,00502,130000,OP,5.000,,20-304-21-00-20,GRIP - NINER LOCK ON W/ ALLOY - CLAMP - SOFT COMPOUND - BLACK,300,300,0,5.9800,"1,794.00","1,794.00",0.00,281,300,9/9/2021,1/5/2022,,,DUE UPON RECEIPT (DEFAULT),1/5/2022
2022,March,SRAM,97115,         522,00502,130214,OP,3.000,,33-003-22-00-00,SRAM - DB G2 R DFBA FRT 20P 95 - 0,80,80,0,42.7500,"3,420.00","3,420.00",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97115,         522,00502,130214,OP,4.000,,33-007-22-00-00,SRAM - DB G2 R SJ DFBA RER DIR - 1750,80,80,0,45.0000,"3,600.00","3,600.00",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97115,         522,00502,130214,OP,8.000,,34-101-20-00-00,SRAM - ETAP - BATTERY - 00.301 - 8.201.000,90,90,0,63.8200,"5,743.80","5,743.80",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97115,         522,00502,130214,OP,9.000,,27-119-22-12-20,SRAM RD - 12S - GX1 AXS LUNAR - ,90,90,0,227.2500,"20,452.50","20,452.50",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97115,         522,00502,130214,OP,10.000,,32-115-22-12-20,SRAM SHIFTER - 12S - GX AXS EA - GLE RH,90,90,0,90.0000,"8,100.00","8,100.00",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97115,         522,00502,130214,OP,11.000,,32-101-17-00-20,SRAM - HINGE CLAMP BLK STEEL B - LK BOLT,90,90,0,3.8900,350.10,350.10,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97115,         522,00502,130214,OP,12.000,,32-100-17-00-20,SRAM - MMX CLAMP BLK RIGHT STE - EL BLK BOLT,90,90,0,5.1800,466.20,466.20,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,1.000,,29-147-22-70-20,SRAM CRANK - 170MM - RIVAL 1 D - 1 DUB WIDE,5,5,0,60.8900,304.45,304.45,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,2.000,,29-147-22-72-20,SRAM CRANK - 1725MM - RIVAL 1 - D1 DUB WIDE,25,25,0,60.8900,"1,522.25","1,522.25",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,3.000,,29-147-22-75-20,SRAM CRANK - 175MM - RIVAL 1 D - 1 DUB WIDE,10,10,0,60.8900,608.90,608.90,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,4.000,,30-135-22-68-20,SRAM BB - 68 - DUB PF30 WIDE - ,40,40,0,12.0000,480.00,480.00,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,5.000,,33-050-17-00-00,SRAM - BRKT MOUNTING BOLTS SS - T25 37MM (FLAT),40,40,0,2.1600,86.40,86.40,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,7.000,,33-105-22-10-20,SRAM F BRAKE - 1000 - RIV ETAP - AXS D1 SJD,40,40,0,121.3900,"4,855.60","4,855.60",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,8.000,,33-105-22-17-20,SRAM R BRAKE - 1700 - RIV ETAP - AXS D1 SJD,40,40,0,119.8600,"4,794.40","4,794.40",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,9.000,,34-101-20-00-00,SRAM - ETAP - BATTERY - 00.301 - 8.201.000,40,40,0,63.8200,"2,552.80","2,552.80",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,10.000,,27-016-22-44-20,SRAM RD - 44T - RIVAL XPLR ETA - P AXS D1,40,40,0,159.8900,"6,395.60","6,395.60",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97116,         522,00502,130214,OP,11.000,,14-129-22-44-20,SRAM CASSETTE - 44T - XG 1251 - D1 XPLR,40,40,0,76.4600,"3,058.40","3,058.40",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,1.000,,29-235-22-70-20,SRAM CRANK - 170 - FORCE D1 DU - B GLS WIDE,10,10,0,137.9300,"1,379.30","1,379.30",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,2.000,,29-235-22-72-20,SRAM CRANK - 1725 - FORCE D1 D - UB GLS WIDE,40,40,0,137.9300,"5,517.20","5,517.20",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,3.000,,29-235-22-75-20,SRAM CRANK - 175 - FORCE D1 DU - B GLS WIDE,20,20,0,137.9300,"2,758.60","2,758.60",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,4.000,,30-135-22-68-20,SRAM BB - 68 - DUB PF30 WIDE - ,70,70,0,12.0000,840.00,840.00,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,5.000,,33-050-17-00-00,SRAM - BRKT MOUNTING BOLTS SS - T25 37MM (FLAT),70,70,0,2.1600,151.20,151.20,0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,7.000,,33-124-20-10-20,SRAM - FORCE E-TAP - FRONT BRA - KE - 00.7018.359.005,70,70,0,176.7100,"12,369.70","12,369.70",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,8.000,,33-124-20-17-20,SRAM - FORCE E-TAP - REAR BRAK - E - 00.7018.357.005,70,70,0,175.1800,"12,262.60","12,262.60",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,9.000,,34-101-20-00-00,SRAM - ETAP - BATTERY - 00.301 - 8.201.000,70,70,0,63.8200,"4,467.40","4,467.40",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,10.000,,27-127-22-12-20,SRAM RD - 12S - FORCE XPLR AXS - D1,70,70,0,219.0000,"15,330.00","15,330.00",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97117,         522,00502,130214,OP,11.000,,14-115-22-44-20,SRAM CASSETTE - 44T - XG1271 D - 1,70,70,0,92.7100,"6,489.70","6,489.70",0.00,280,300,9/14/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,June,SRAM,97119,         522,00502,130214,OP,1.000,,29-235-22-70-20,SRAM CRANK - 170 - FORCE D1 DU - B GLS WIDE,5,5,0,137.9300,689.65,689.65,0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,2.000,,29-235-22-72-20,SRAM CRANK - 1725 - FORCE D1 D - UB GLS WIDE,30,30,0,137.9300,"4,137.90","4,137.90",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,3.000,,29-235-22-75-20,SRAM CRANK - 175 - FORCE D1 DU - B GLS WIDE,15,15,0,137.9300,"2,068.95","2,068.95",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,4.000,,30-135-22-68-20,SRAM BB - 68 - DUB PF30 WIDE - ,50,50,0,12.0000,600.00,600.00,0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,5.000,,33-050-17-00-00,SRAM - BRKT MOUNTING BOLTS SS - T25 37MM (FLAT),50,50,0,2.1600,108.00,108.00,0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,6.000,,33-132-21-60-00,SRAM - DB ROTOR CENTERLOCK PAC - ELINE 160 ROUNDED - 00.5018.15,100,100,0,11.9300,"1,193.00","1,193.00",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,7.000,,33-124-20-10-20,SRAM - FORCE E-TAP - FRONT BRA - KE - 00.7018.359.005,50,50,0,176.7100,"8,835.50","8,835.50",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,8.000,,33-124-20-17-20,SRAM - FORCE E-TAP - REAR BRAK - E - 00.7018.357.005,50,50,0,175.1800,"8,759.00","8,759.00",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,9.000,,34-101-20-00-00,SRAM - ETAP - BATTERY - 00.301 - 8.201.000,50,50,0,63.8200,"3,191.00","3,191.00",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,10.000,,14-115-22-44-20,SRAM CASSETTE - 44T - XG1271 D - 1,50,50,0,92.7100,"4,635.50","4,635.50",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,June,SRAM,97119,         522,00502,130214,OP,11.000,,27-127-22-12-20,SRAM RD - 12S - FORCE XPLR AXS - D1,50,50,0,219.0000,"10,950.00","10,950.00",0.00,280,300,9/15/2021,4/6/2022,,006,NET 60 DAYS,6/5/2022
2022,July,SRAM,97120,         522,00502,130214,OP,1.000,,31-113-18-12-00,SRAM - GX EAGLE CHAIN - 12S - ,300,300,0,15.9000,"4,770.00","4,770.00",0.00,280,300,9/15/2021,5/4/2022,,006,NET 60 DAYS,7/3/2022
2022,July,SRAM,97120,         522,00502,130214,OP,2.000,,31-116-19-12-00,SRAM - NX EAGLE CHAIN - 12S - ,540,540,0,11.9900,"6,474.60","6,474.60",0.00,280,300,9/15/2021,5/4/2022,,006,NET 60 DAYS,7/3/2022
2022,July,SRAM,97120,         522,00502,130214,OP,3.000,,31-111-20-12-99,SRAM - XX1 EAGLE - 126 LINK - - CHAIN - RAINBOW,60,60,0,41.3000,"2,478.00","2,478.00",0.00,280,300,9/15/2021,5/4/2022,,006,NET 60 DAYS,7/3/2022
2022,July,SRAM,97120,         522,00502,130214,OP,4.000,,31-112-17-12-10,SRAM - X01 EAGLE CHAIN - 12S - ,60,60,0,29.3400,"1,760.40","1,760.40",0.00,280,300,9/15/2021,5/4/2022,,006,NET 60 DAYS,7/3/2022
2022,July,SRAM,97120,         522,00502,130214,OP,5.000,,31-130-17-11-10,SRAM - CN PC1130 114LI W/ PWR. - LCK 11S 1PCS,400,400,0,11.1400,"4,456.00","4,456.00",0.00,280,300,9/15/2021,5/4/2022,,006,NET 60 DAYS,7/3/2022
2022,March,SRAM,97121,         522,00502,130214,OP,1.000,,31-140-22-12-20,SRAM CHAIN - 12S - RIVAL D1 - ,50,50,0,22.6400,"1,132.00","1,132.00",0.00,280,300,9/15/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2022,March,SRAM,97121,         522,00502,130214,OP,2.000,,31-141-22-12-20,SRAM CHAIN - 12S - FORCE D1 - ,120,120,0,28.5700,"3,428.40","3,428.40",0.00,280,300,9/15/2021,1/5/2022,,006,NET 60 DAYS,3/6/2022
2021,October,NINER BIKES,97122,         522,00502,130809,OP,1.000,,95-000-19-00-00,NINER PRE-BUILD BOX 45 - X 29,1,1,0,8.2300,8.23,8.23,0.00,280,300,9/16/2021,10/7/2021,,,DUE UPON RECEIPT (DEFAULT),10/7/2021
2022,July,"WILLING INDUSTRY CO., LTD.",97429,         522,00502,129560,OP,1.000,,04-338-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO,10,10,0,"2,782.0000","27,820.00","27,820.00",0.00,281,300,9/24/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97429,         522,00502,129560,OP,2.000,,04-338-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO,42,42,0,"2,782.0000","116,844.00","116,844.00",0.00,281,300,9/24/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97429,         522,00502,129560,OP,3.000,,04-338-21-05-00,WFO E9 3-STAR MY21 - LG - MAGN - ETIC GREY/ORANGE CAMO,48,48,0,"2,782.0000","133,536.00","133,536.00",0.00,281,300,9/24/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97429,         522,00502,129560,OP,4.000,,04-535-21-03-00,RIP E9 3-STAR MY21 - SM - MAGN - ETIC GREY/OIL SLICK,40,40,0,"2,817.0000","112,680.00","112,680.00",0.00,281,300,9/24/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97429,         522,00502,129560,OP,5.000,,04-535-21-04-00,RIP E9 3-STAR MY21 - MD - MAGN - ETIC GREY/OIL SLICK,168,168,0,"2,817.0000","473,256.00","473,256.00",0.00,281,300,9/24/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97429,         522,00502,129560,OP,6.000,,04-535-21-05-00,RIP E9 3-STAR MY21 - LG - MAGN - ETIC GREY/OIL SLICK,192,192,0,"2,817.0000","540,864.00","540,864.00",0.00,281,300,9/24/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97433,         522,00502,129560,OP,1.000,,04-338-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO,10,10,0,"2,782.0000","27,820.00","27,820.00",0.00,281,300,9/24/2021,7/1/2022,,003,NET 30 DAYS,7/31/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97433,         522,00502,129560,OP,2.000,,04-338-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO,42,42,0,"2,782.0000","116,844.00","116,844.00",0.00,281,300,9/24/2021,7/1/2022,,003,NET 30 DAYS,7/31/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97433,         522,00502,129560,OP,3.000,,04-338-21-05-00,WFO E9 3-STAR MY21 - LG - MAGN - ETIC GREY/ORANGE CAMO,48,48,0,"2,782.0000","133,536.00","133,536.00",0.00,281,300,9/24/2021,7/1/2022,,003,NET 30 DAYS,7/31/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97433,         522,00502,129560,OP,4.000,,04-535-21-03-00,RIP E9 3-STAR MY21 - SM - MAGN - ETIC GREY/OIL SLICK,40,40,0,"2,817.0000","112,680.00","112,680.00",0.00,281,300,9/24/2021,7/1/2022,,003,NET 30 DAYS,7/31/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97433,         522,00502,129560,OP,5.000,,04-535-21-04-00,RIP E9 3-STAR MY21 - MD - MAGN - ETIC GREY/OIL SLICK,168,168,0,"2,817.0000","473,256.00","473,256.00",0.00,281,300,9/24/2021,7/1/2022,,003,NET 30 DAYS,7/31/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97433,         522,00502,129560,OP,6.000,,04-535-21-05-00,RIP E9 3-STAR MY21 - LG - MAGN - ETIC GREY/OIL SLICK,192,192,0,"2,817.0000","540,864.00","540,864.00",0.00,281,300,9/24/2021,7/1/2022,,003,NET 30 DAYS,7/31/2022
2022,August,"WILLING INDUSTRY CO., LTD.",97435,         522,00502,129560,OP,1.000,,04-338-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO,10,10,0,"2,782.0000","27,820.00","27,820.00",0.00,281,300,9/24/2021,8/1/2022,,003,NET 30 DAYS,8/31/2022
2022,August,"WILLING INDUSTRY CO., LTD.",97435,         522,00502,129560,OP,2.000,,04-338-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO,42,42,0,"2,782.0000","116,844.00","116,844.00",0.00,281,300,9/24/2021,8/1/2022,,003,NET 30 DAYS,8/31/2022
2022,August,"WILLING INDUSTRY CO., LTD.",97435,         522,00502,129560,OP,3.000,,04-338-21-05-00,WFO E9 3-STAR MY21 - LG - MAGN - ETIC GREY/ORANGE CAMO,48,48,0,"2,782.0000","133,536.00","133,536.00",0.00,281,300,9/24/2021,8/1/2022,,003,NET 30 DAYS,8/31/2022
2022,August,"WILLING INDUSTRY CO., LTD.",97435,         522,00502,129560,OP,4.000,,04-535-21-03-00,RIP E9 3-STAR MY21 - SM - MAGN - ETIC GREY/OIL SLICK,40,40,0,"2,817.0000","112,680.00","112,680.00",0.00,281,300,9/24/2021,8/1/2022,,003,NET 30 DAYS,8/31/2022
2022,August,"WILLING INDUSTRY CO., LTD.",97435,         522,00502,129560,OP,5.000,,04-535-21-04-00,RIP E9 3-STAR MY21 - MD - MAGN - ETIC GREY/OIL SLICK,168,168,0,"2,817.0000","473,256.00","473,256.00",0.00,281,300,9/24/2021,8/1/2022,,003,NET 30 DAYS,8/31/2022
2022,August,"WILLING INDUSTRY CO., LTD.",97435,         522,00502,129560,OP,6.000,,04-535-21-05-00,RIP E9 3-STAR MY21 - LG - MAGN - ETIC GREY/OIL SLICK,192,192,0,"2,817.0000","540,864.00","540,864.00",0.00,281,300,9/24/2021,8/1/2022,,003,NET 30 DAYS,8/31/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97436,         522,00502,129560,OP,1.000,,04-338-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO,10,10,0,"2,782.0000","27,820.00","27,820.00",0.00,281,300,9/24/2021,9/1/2022,,003,NET 30 DAYS,10/1/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97436,         522,00502,129560,OP,2.000,,04-338-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO,42,42,0,"2,782.0000","116,844.00","116,844.00",0.00,281,300,9/24/2021,9/1/2022,,003,NET 30 DAYS,10/1/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97436,         522,00502,129560,OP,3.000,,04-338-21-05-00,WFO E9 3-STAR MY21 - LG - MAGN - ETIC GREY/ORANGE CAMO,48,48,0,"2,782.0000","133,536.00","133,536.00",0.00,281,300,9/24/2021,9/1/2022,,003,NET 30 DAYS,10/1/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97436,         522,00502,129560,OP,4.000,,04-535-21-03-00,RIP E9 3-STAR MY21 - SM - MAGN - ETIC GREY/OIL SLICK,40,40,0,"2,817.0000","112,680.00","112,680.00",0.00,281,300,9/24/2021,9/1/2022,,003,NET 30 DAYS,10/1/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97436,         522,00502,129560,OP,5.000,,04-535-21-04-00,RIP E9 3-STAR MY21 - MD - MAGN - ETIC GREY/OIL SLICK,168,168,0,"2,817.0000","473,256.00","473,256.00",0.00,281,300,9/24/2021,9/1/2022,,003,NET 30 DAYS,10/1/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97436,         522,00502,129560,OP,6.000,,04-535-21-05-00,RIP E9 3-STAR MY21 - LG - MAGN - ETIC GREY/OIL SLICK,192,192,0,"2,817.0000","540,864.00","540,864.00",0.00,281,300,9/24/2021,9/1/2022,,003,NET 30 DAYS,10/1/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97437,         522,00502,129560,OP,1.000,,04-338-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO,10,10,0,"2,782.0000","27,820.00","27,820.00",0.00,281,300,9/24/2021,10/1/2022,,003,NET 30 DAYS,10/31/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97437,         522,00502,129560,OP,2.000,,04-338-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO,42,42,0,"2,782.0000","116,844.00","116,844.00",0.00,281,300,9/24/2021,10/1/2022,,003,NET 30 DAYS,10/31/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97437,         522,00502,129560,OP,3.000,,04-338-21-05-00,WFO E9 3-STAR MY21 - LG - MAGN - ETIC GREY/ORANGE CAMO,48,48,0,"2,782.0000","133,536.00","133,536.00",0.00,281,300,9/24/2021,10/1/2022,,003,NET 30 DAYS,10/31/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97437,         522,00502,129560,OP,4.000,,04-535-21-03-00,RIP E9 3-STAR MY21 - SM - MAGN - ETIC GREY/OIL SLICK,40,40,0,"2,817.0000","112,680.00","112,680.00",0.00,281,300,9/24/2021,10/1/2022,,003,NET 30 DAYS,10/31/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97437,         522,00502,129560,OP,5.000,,04-535-21-04-00,RIP E9 3-STAR MY21 - MD - MAGN - ETIC GREY/OIL SLICK,168,168,0,"2,817.0000","473,256.00","473,256.00",0.00,281,300,9/24/2021,10/1/2022,,003,NET 30 DAYS,10/31/2022
2022,October,"WILLING INDUSTRY CO., LTD.",97437,         522,00502,129560,OP,6.000,,04-535-21-05-00,RIP E9 3-STAR MY21 - LG - MAGN - ETIC GREY/OIL SLICK,192,192,0,"2,817.0000","540,864.00","540,864.00",0.00,281,300,9/24/2021,10/1/2022,,003,NET 30 DAYS,10/31/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97438,         522,00502,129560,OP,1.000,,04-338-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO,10,10,0,"2,782.0000","27,820.00","27,820.00",0.00,281,300,9/24/2021,11/1/2022,,003,NET 30 DAYS,12/1/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97438,         522,00502,129560,OP,2.000,,04-338-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO,42,42,0,"2,782.0000","116,844.00","116,844.00",0.00,281,300,9/24/2021,11/1/2022,,003,NET 30 DAYS,12/1/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97438,         522,00502,129560,OP,3.000,,04-338-21-05-00,WFO E9 3-STAR MY21 - LG - MAGN - ETIC GREY/ORANGE CAMO,48,48,0,"2,782.0000","133,536.00","133,536.00",0.00,281,300,9/24/2021,11/1/2022,,003,NET 30 DAYS,12/1/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97438,         522,00502,129560,OP,4.000,,04-535-21-03-00,RIP E9 3-STAR MY21 - SM - MAGN - ETIC GREY/OIL SLICK,40,40,0,"2,817.0000","112,680.00","112,680.00",0.00,281,300,9/24/2021,11/1/2022,,003,NET 30 DAYS,12/1/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97438,         522,00502,129560,OP,5.000,,04-535-21-04-00,RIP E9 3-STAR MY21 - MD - MAGN - ETIC GREY/OIL SLICK,168,168,0,"2,817.0000","473,256.00","473,256.00",0.00,281,300,9/24/2021,11/1/2022,,003,NET 30 DAYS,12/1/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97438,         522,00502,129560,OP,6.000,,04-535-21-05-00,RIP E9 3-STAR MY21 - LG - MAGN - ETIC GREY/OIL SLICK,192,192,0,"2,817.0000","540,864.00","540,864.00",0.00,281,300,9/24/2021,11/1/2022,,003,NET 30 DAYS,12/1/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97439,         522,00502,129560,OP,1.000,,04-338-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO,10,10,0,"2,782.0000","27,820.00","27,820.00",0.00,281,300,9/24/2021,12/1/2022,,003,NET 30 DAYS,12/31/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97439,         522,00502,129560,OP,2.000,,04-338-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO,42,42,0,"2,782.0000","116,844.00","116,844.00",0.00,281,300,9/24/2021,12/1/2022,,003,NET 30 DAYS,12/31/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97439,         522,00502,129560,OP,3.000,,04-338-21-05-00,WFO E9 3-STAR MY21 - LG - MAGN - ETIC GREY/ORANGE CAMO,48,48,0,"2,782.0000","133,536.00","133,536.00",0.00,281,300,9/24/2021,12/1/2022,,003,NET 30 DAYS,12/31/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97439,         522,00502,129560,OP,4.000,,04-535-21-03-00,RIP E9 3-STAR MY21 - SM - MAGN - ETIC GREY/OIL SLICK,40,40,0,"2,817.0000","112,680.00","112,680.00",0.00,281,300,9/24/2021,12/1/2022,,003,NET 30 DAYS,12/31/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97439,         522,00502,129560,OP,5.000,,04-535-21-04-00,RIP E9 3-STAR MY21 - MD - MAGN - ETIC GREY/OIL SLICK,168,168,0,"2,817.0000","473,256.00","473,256.00",0.00,281,300,9/24/2021,12/1/2022,,003,NET 30 DAYS,12/31/2022
2022,December,"WILLING INDUSTRY CO., LTD.",97439,         522,00502,129560,OP,6.000,,04-535-21-05-00,RIP E9 3-STAR MY21 - LG - MAGN - ETIC GREY/OIL SLICK,192,192,0,"2,817.0000","540,864.00","540,864.00",0.00,281,300,9/24/2021,12/1/2022,,003,NET 30 DAYS,12/31/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97449,         511,00502,129560,OP,1.000,,04-438-21-03-00,WFO E9 3-STAR MY21 - SM - MAGN - ETIC GREY/ORANGE CAMO - EU,10,10,0,"3,018.5700","30,185.70","30,185.70",0.00,281,300,9/27/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
2022,July,"WILLING INDUSTRY CO., LTD.",97449,         511,00502,129560,OP,2.000,,04-438-21-04-00,WFO E9 3-STAR MY21 - MD - MAGN - ETIC GREY/ORANGE CAMO - EU,42,42,0,"3,023.4900","126,986.58","126,986.58",0.00,281,300,9/27/2021,6/1/2022,,003,NET 30 DAYS,7/1/2022
